currentTankId,notes,breedingTankId,line,batchCode,targetTankNumber,batchId,transferDate,isActive,currentTankNumber,stockingDate,group,fishCount,id,created_date,updated_date,created_by_id,created_by,is_sample
"69baa0c8de84d339494d421e","","69baa0c8de84d339494d421e","Albino","2503Alb","","B070","","true","RD46","2026-03-25","Corydoras","","69c3a6f5220675aa017ec7b8","2026-03-25T09:12:21.301000","2026-03-25T09:12:21.301000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa0c8de84d339494d421d","","69baa0c8de84d339494d421d","Pacific Blue Eye","2503Pac","","B069","","true","RD45","2026-03-25","Rainbow Fish","","69c3a6bca402d0a0feddce87","2026-03-25T09:11:24.292000","2026-03-25T09:11:24.292000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69ba9f0d05cb2d8c8c1288b6","","69baa0c8de84d339494d421c","Harlequin","3103Har","","B068","2026-03-31","true","FT39","2026-03-31","Rasbora","","69c3a65e73d78567f31f7cf5","2026-03-25T09:09:50.633000","2026-03-31T09:18:00.834000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa0c8de84d339494d421b","","69baa0c8de84d339494d421b","Zebra","2503Zeb","","B067","","false","RD43","2026-03-25","Zebrafish","","69c3a62807546ad004aa9278","2026-03-25T09:08:56.008000","2026-04-14T11:52:29.574000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa130af1bac50ccb8e70e","","69baa0c8de84d339494d421a","Flame","3003Fla","","B066","2026-03-30","true","AN5","2026-03-30","Tetra","","69c3a5bdb3f232aeb6e7dff1","2026-03-25T09:07:09.074000","2026-03-30T09:38:36.019000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa0c8de84d339494d4213","","69baa0c8de84d339494d4213","Blue","2503Blu","","B065","","true","RD35","2026-03-25","Rainbow Fish","","69c3a56c67d03d3e494eff64","2026-03-25T09:05:48.852000","2026-03-25T09:05:48.852000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa130af1bac50ccb8e70e","","69baa0c8de84d339494d420c","Flame","3003Fla","","B064","2026-03-30","true","AN5","2026-03-30","Tetra","","69c3a506cb55143aae3bf795","2026-03-25T09:04:06.077000","2026-03-30T09:37:38.489000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa0c8de84d339494d420b","","69baa0c8de84d339494d420b","Black Ruby","2503Bla","","B063","","true","RD27","2026-03-25","Barbs","","69c3a4b467d03d3e494efc5d","2026-03-25T09:02:44.030000","2026-03-25T09:02:44.030000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69ba9f0d05cb2d8c8c1288b6","","69baa0c8de84d339494d4208","Harlequin","3103Har","","B062","2026-03-31","true","FT39","2026-03-31","Rasbora","","69c3a47a25978ec5a377dfdb","2026-03-25T09:01:46.520000","2026-03-31T09:17:15.893000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa130af1bac50ccb8e710","","69baa0c8de84d339494d4207","Gold","3003Gol","","B061","2026-03-30","true","AN7","2026-03-30","Gourami","","69c3a4230c254f8a2738d702","2026-03-25T09:00:19.987000","2026-03-30T09:36:22.269000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa130af1bac50ccb8e717","","69baa0c8de84d339494d4206","W.C.","3003W.C","","B060","2026-03-30","true","AN14","2026-03-30","White Cloud","","69c3a37faa8ff0cfd7544831","2026-03-25T08:57:35.863000","2026-03-30T09:43:53.317000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa0c8de84d339494d41f5","","69baa0c8de84d339494d41f5","Wagtail","2503Wag","","B059","","true","RD5","2026-03-25","Platy","","69c3a2d07a659a8d557b94b3","2026-03-25T08:54:40.083000","2026-03-25T08:54:40.083000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa0c8de84d339494d41f4","","69baa0c8de84d339494d41f4","Mix","2503Mix","","B058","","true","RD4","2026-03-25","Molly","","69c3a273100c7f432c892d04","2026-03-25T08:53:07.346000","2026-03-25T08:53:07.346000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa0c8de84d339494d41f3","","69baa0c8de84d339494d41f3","Mix","2503Mix","","B057","","true","RD3","2026-03-25","Molly","","69c3a24977735bf087413515","2026-03-25T08:52:25.041000","2026-03-25T08:52:25.041000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa0c8de84d339494d41f2","","69baa0c8de84d339494d41f2","Mix","2503Mix","","B056","","true","RD2","2026-03-25","Molly","","69c3a1957488c5691333dff2","2026-03-25T08:49:25.027000","2026-03-25T08:49:25.027000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa0c8de84d339494d41f1","","69baa0c8de84d339494d41f1","Mix","2503Mix","","B055","","true","RD1","2026-03-25","Molly","","69c3a1497663f9af0f12fba1","2026-03-25T08:48:09.465000","2026-03-25T08:48:09.465000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa130af1bac50ccb8e714","עתודת רבייה","69baa130af1bac50ccb8e714","Harlequin","2503Har","","B054","","true","AN11","2026-03-25","Rasbora","","69c39ec532f8f95af4067309","2026-03-25T08:37:25.619000","2026-03-25T08:37:25.619000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69c0bee5a4c168ed40f4d964","","69baa130af1bac50ccb8e717","Mix","3003Mix","","B053","2026-03-30","true","FT21","2026-03-30","Barbs","","69c39e3156de0aca6d4a389b","2026-03-25T08:34:57.476000","2026-03-30T09:42:31.730000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa130af1bac50ccb8e716","","69baa130af1bac50ccb8e716","Blue","2503Blu","","B052","","true","AN13","2026-03-25","Rainbow Fish","","69c39dd9e515a4f3346cd77c","2026-03-25T08:33:29.975000","2026-03-25T08:33:29.975000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa130af1bac50ccb8e715","","69baa130af1bac50ccb8e715","Golden Tiger","2503Gol","","B051","","true","AN12","2026-03-25","Barbs","","69c39da3eae7922e9f196d82","2026-03-25T08:32:35.002000","2026-03-25T08:32:35.002000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa130af1bac50ccb8e712","","69baa130af1bac50ccb8e712","Black Ruby","2503Bla","","B050","","false","AN9","2026-03-25","Barbs","","69c39c362bb016e05785b958","2026-03-25T08:26:30.678000","2026-04-14T12:05:22.594000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa130af1bac50ccb8e711","","69baa130af1bac50ccb8e711","Rosy","2503Ros","","B049","","true","AN8","2026-03-25","Barbs","","69c39c0a04864f8b0d67a3b1","2026-03-25T08:25:46.960000","2026-03-25T08:25:46.960000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa130af1bac50ccb8e70f","","69baa130af1bac50ccb8e70f","Rosy","2503Ros","","B048","","true","AN6","2026-03-25","Barbs","","69c39b6870ec9e9f35754c77","2026-03-25T08:23:04.021000","2026-03-25T08:23:04.021000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69c0bee5a4c168ed40f4d964","","69baa130af1bac50ccb8e70d","Tiger","3003Tig","","B047","2026-03-30","true","FT21","2026-03-30","Barbs","","69c39afa70ec9e9f35754c53","2026-03-25T08:21:14.301000","2026-03-30T09:44:40.267000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa130af1bac50ccb8e70c","","69baa130af1bac50ccb8e70c","Boesmani","2503Boe","","B046","","true","AN3","2026-03-25","Rainbow Fish","","69c39a90b615c34f4c2ee1c0","2026-03-25T08:19:28.284000","2026-03-25T08:19:28.284000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa130af1bac50ccb8e70b","","69baa130af1bac50ccb8e70b","Blue","2503Blu","","B045","","true","AN2","2026-03-25","Rainbow Fish","","69c39a286e348f0ead6419af","2026-03-25T08:17:44.880000","2026-03-25T08:17:44.880000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa130af1bac50ccb8e70a","","69baa130af1bac50ccb8e70a","Blue","2503Blu","","B044","","true","AN1","2026-03-25","Rainbow Fish","","69c39952ac1ed78833bd75a9","2026-03-25T08:14:10.422000","2026-03-25T08:14:10.422000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa332bcb32bc29c613fd0","","69baa332bcb32bc29c613fd0","Zebra Glow","0103Zeb","","B043","","false","LR5","2026-03-01","Zebrafish","","69c3860100668dadcd2f4c19","2026-03-25T06:51:45.247000","2026-03-25T08:22:09.711000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa0c8de84d339494d421a","","69baa332bcb32bc29c613fcf","Flame Orange","3103Fla","","B042","2026-03-31","true","RD42","2026-03-31","Tetra","","69c385c1c1b549de7d5deee7","2026-03-25T06:50:41.425000","2026-03-31T14:03:29.487000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa0c8de84d339494d421a","","69baa332bcb32bc29c613fcf","Flame","3103Fla","","B041","2026-03-31","true","RD42","2026-03-31","Tetra","","69c3855f1d25f16f724e2cd7","2026-03-25T06:49:03.135000","2026-03-31T14:03:29.492000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa0c8de84d339494d421a","","69baa332bcb32bc29c613fce","Flame","3103Fla","","B040","2026-03-31","true","RD42","2026-03-31","Tetra","","69c38545857609a6313a5bdd","2026-03-25T06:48:37.922000","2026-03-31T14:04:55.786000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa0c8de84d339494d4207","","69bfb9498cf644d9f1176fa3","Zebra Glow","0604Zeb","","B039","2026-04-06","true","RD23","2026-04-06","Zebrafish","","69c38511b6c1f270880f711b","2026-03-25T06:47:45.355000","2026-04-06T10:48:19.988000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69ba9f0d05cb2d8c8c128892","","69ba9f0d05cb2d8c8c128892","Mix","2503Mix","","B038","","false","FT3","2026-03-25","Gourami","","69c361b84f11ab68f6c3d2d3","2026-03-25T04:16:56.962000","2026-03-25T10:59:35.614000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69ba9f0d05cb2d8c8c128891","","69ba9f0d05cb2d8c8c128891","Snakeskin Flame","2503Sna","","B037","","false","FT2","2026-03-25","Guppy","","69c361204a41c7decc332722","2026-03-25T04:14:24.526000","2026-03-25T10:58:20.551000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69ba9f0d05cb2d8c8c128891","","69ba9f0d05cb2d8c8c128891","Albino","2503Alb","","B036","","false","FT2","2026-03-25","Corydoras","","69c3607eae91f4e32cf6777a","2026-03-25T04:11:42.146000","2026-03-25T04:13:13.080000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69ba9f0d05cb2d8c8c128890","","69bfb9498cf644d9f1176fa3","Silver","2403Sil","","B035","2026-03-24","false","FT1","2026-03-24","Guppy","0","69c28ee8c8bc23c070f8999c","2026-03-24T13:17:28.736000","2026-03-25T09:23:20.058000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69ba9f0d05cb2d8c8c128890","","69bfb9498cf644d9f1176fa3","Ancistrus","2403Anc","","B034","2026-03-24","false","FT1","2026-03-24","Ancistrus","0","69c28e19844e74c0fbf988fd","2026-03-24T13:14:01.072000","2026-03-25T04:09:57.907000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa332bcb32bc29c613fe1","","69baa332bcb32bc29c613fe1","Bronze","2403Bro","","B033","","true","LR22","2026-03-24","Corydoras","0","69c263e65ac8c1b078348e4a","2026-03-24T10:13:58.939000","2026-03-24T10:13:58.939000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa332bcb32bc29c613fdb","","69baa332bcb32bc29c613fdb","Blue Cosby","2403Blu","","B032","","true","LR16","2026-03-24","Gourami","0","69c24686e5c04877b75ed11a","2026-03-24T08:08:38.501000","2026-03-24T08:08:38.502000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa332bcb32bc29c614008","","69baa332bcb32bc29c614008","Gold","1603Gol","","B031","","true","LR61","2026-03-16","Gourami","0","69bd0ada011588fa09841041","2026-03-20T08:52:42.844000","2026-03-20T08:52:42.844000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa332bcb32bc29c613fea","","69baa332bcb32bc29c613fea","Zebra Glow","2003Zeb","","B030","","true","LR31","2026-03-20","Zebrafish","0","69bd0ac24ca4e1f34033b451","2026-03-20T08:52:18.015000","2026-03-20T08:52:18.015000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa332bcb32bc29c613fd8","","69baa332bcb32bc29c613fd8","Zebra Glow","1603Zeb","","B029","","true","LR13","2026-03-16","Zebrafish","0","69bd0a9f26be9f79d09da36a","2026-03-20T08:51:43.179000","2026-03-20T08:51:43.179000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa332bcb32bc29c613fcd","","69baa332bcb32bc29c613fcd","Zebra Glow","1603Zeb","","B028","","true","LR2","2026-03-16","Zebrafish","0","69bd0a7ebada3d103b084cda","2026-03-20T08:51:10.605000","2026-03-20T08:51:10.605000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa332bcb32bc29c613fd1","","69baa332bcb32bc29c613fd1","Mix","1503Mix","","B027","","false","LR6","2026-03-15","Scalar","0","69bd0a37f2b39c0461d0e576","2026-03-20T08:49:59.066000","2026-03-25T08:22:22.530000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa332bcb32bc29c613fda","","69baa332bcb32bc29c613fda","Flame","1503Fla","","B026","","true","LR15","2026-03-15","Tetra","0","69bd0a0a78062fdc0032a69f","2026-03-20T08:49:14.613000","2026-03-20T08:49:14.613000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa332bcb32bc29c613fd7","","69baa332bcb32bc29c613fd7","Flame","1503Fla","","B025","","true","LR12","2026-03-15","Tetra","0","69bd09eb37a57cf0bb88df86","2026-03-20T08:48:43.937000","2026-03-20T08:48:43.937000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69baa332bcb32bc29c613fd5","","69baa332bcb32bc29c613fd5","Flame","1503Fla","","B024","","true","LR10","2026-03-15","Tetra","0","69bd09bca592996f9c53b891","2026-03-20T08:47:56.738000","2026-03-20T08:47:56.738000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69b8f9d7768913c35395ee9c","","69b8f9d7768913c35395ee9c","Gold","1603Gol","","B023","","true","L61","2026-03-16","Gourami","0","69b8f9ea27c2882db0a457da","2026-03-17T06:51:22.345000","2026-03-17T06:51:22.345000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69b8f9aba22d367f1571ef8c","","69b8f9aba22d367f1571ef8c","Zebra Glow","1603Zeb","","B022","","true","L31","2026-03-16","Zebrafish","0","69b8f9bc527effb31b4aaca8","2026-03-17T06:50:36.398000","2026-03-17T06:50:36.398000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69b6bdee2501b2c625cbf66a","","69b6bdee2501b2c625cbf66a","Zebra Glow","1603Zeb","","B021","","true","L13","2026-03-16","Zebrafish","0","69b8f9884a3a7ce5b63f2326","2026-03-17T06:49:44.863000","2026-03-17T06:49:44.863000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69b63939063d04f8e9521ac3","","69b63939063d04f8e9521ac3","Zebra Glow","1603Zeb","","B020","","true","L2","2026-03-16","Zebrafish","0","69b8f94bb5cf1430d7c06f47","2026-03-17T06:48:43.559000","2026-03-17T06:48:43.559000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69b6be76ff63ebda5e7b2dac","","69b6be76ff63ebda5e7b2dac","Ancistrus","1703Anc","","B019","","true","L28","2026-03-17","Ancistrus","0","69b8f92213ed340618d63b31","2026-03-17T06:48:02.910000","2026-03-17T06:48:02.910000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69b63972cc5721992744a6b5","","69b63972cc5721992744a6b5","Mix","1503Mix","","B018","","true","L6","2026-03-15","Scalar","0","69b8f8fcd79688a0246cb416","2026-03-17T06:47:24.333000","2026-03-17T06:47:24.333000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69b6bde2174dabc0c3b37237","","69b6bde2174dabc0c3b37237","Flame","1503Fla","","B017","","true","L12","2026-03-15","Tetra","0","69b8f80b10f1e9af45dde61d","2026-03-17T06:43:23.137000","2026-03-17T06:43:23.137000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69b6bdcc0943356b238e9637","","69b6bdcc0943356b238e9637","Flame","1505Fla","","B016","","true","L10","2026-05-15","Tetra","0","69b8f7cd66754b38e2770cfa","2026-03-17T06:42:21.219000","2026-03-17T06:42:21.219000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69b6be11d3da9ac63cdd4c23","","69b6be11d3da9ac63cdd4c23","Flame","1503Fla","","B015","","true","L15","2026-03-15","Tetra","0","69b8f6ba63ba0e7abce3c685","2026-03-17T06:37:46.488000","2026-03-17T06:37:46.488000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69b6f585f38a7b0ec41d7c16","","69b6f585f38a7b0ec41d7c16","Ancistrus","1003Anc","","B014","","true","L30","2026-03-10","Ancistrus","0","69b84b50a1baf5f9eb05f5f6","2026-03-16T18:26:24.037000","2026-03-16T18:26:24.037000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69b84b7963cbeb0bd0fb7f21","","69b6f585f38a7b0ec41d7c16","Harlequin","1603Har","","B013","2026-03-16","true","A25","2026-03-16","Rasbora","0","69b84b3ea8d72021aafa3e69","2026-03-16T18:26:06.778000","2026-03-16T18:29:56.331000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69b846f635c49f39dd85dbe6","Artemia ","69b6f585f38a7b0ec41d7c16","Red Eye","1603Red","","B012","2026-03-16","false","PH1","2026-03-16","Tetra","0","69b847229d692d699b10fdc6","2026-03-16T18:08:34.652000","2026-04-07T14:06:55.352000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69b418674b5867788b20fbe0","Artemia","69b638ed680a2687fe70e90f","Neon","1803Neo","","B011","2026-03-18","true","A2","2026-03-18","Tetra","0","69b84661fbc762db52c5a54f","2026-03-16T18:05:21.036000","2026-03-18T12:14:03.261000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"69b418674b5867788b20fbe0","","69b4186f2a8258c77eed4045","Gold","1803Gol","","B010","2026-03-18","true","A2","2026-03-18","Gourami","0","69b83432ea8b77df75da9918","2026-03-16T16:47:46.345000","2026-03-18T12:14:03.015000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"69b6bea85d03e2379b5e6412","","69b6bea85d03e2379b5e6412","Zebra Glow","1603Zeb","","B009","","true","L29","2026-03-16","Zebrafish","0","69b83029ff7adc9557341248","2026-03-16T16:30:33.529000","2026-03-16T16:30:33.529000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"69b4186f2a8258c77eed4045","","69b4186f2a8258c77eed4045","Green","1503Gre","","B008","","true","A3","2026-03-15","Swordtail","444","69b6fdf24dc11c15f025bbf2","2026-03-15T18:44:02.178000","2026-03-15T18:44:02.178000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"69b418674b5867788b20fbe0","","69b4186f2a8258c77eed4045","Blue Mickey Mouse","1803Blu","","B007","2026-03-18","true","A2","2026-03-18","Platy","0","69b6fde33bcd3545adbe4113","2026-03-15T18:43:47.487000","2026-03-18T12:14:03.272000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"69b4186f2a8258c77eed4045","","69b4186f2a8258c77eed4045","Albino","1503Alb","","B006","","true","A3","2026-03-15","Corydoras","23","69b6fce54c63d4aa07ef4446","2026-03-15T18:39:33.655000","2026-03-15T18:39:33.655000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"69b418674b5867788b20fbe0","","69b4185d472199da308b1548","Coral Wagtail Shpits","1403Cor","","B005","2026-03-14","true","A2","2026-03-14","Platy","200","69b55eec50041731f3e66a5e","2026-03-14T13:13:16.702000","2026-03-14T13:26:54.403000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"69b418674b5867788b20fbe0","","69b4185d472199da308b1548","Boesmani","1403Boe","LD1","B004","2026-03-14","false","A2","2026-03-14","Rainbow Fish","500","69b55ecd8a456246aa912321","2026-03-14T13:12:45.256000","2026-03-15T17:10:45.298000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"69b5540b469466739f7447d5","","69b4185d472199da308b1548","Sun Set Wagtail","1403Sun","A2","B003","2026-03-14","true","LD1","2026-03-14","Platy","23","69b421c6b4626a28177eb40e","2026-03-13T14:40:06.885000","2026-03-14T12:45:29.516000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"69b418674b5867788b20fbe0","","69b4185d472199da308b1548","Mix","1603Mix","","B002","2026-03-16","false","A2","2026-03-16","Swordtail","41","69b419c9b0dd95908e844c8a","2026-03-13T14:06:01.667000","2026-03-16T16:34:55.247000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"69b4186f2a8258c77eed4045","","69b4185d472199da308b1548","Blue Cosby","1303Blu","","B001","2026-03-14","false","A3","2026-03-13","Gourami","60","69b4198f324ef9befa3770c7","2026-03-13T14:05:03.739000","2026-03-15T20:39:02.919000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
